ID,SeriousDlqin2yrs
309,0.160473670477517
310,0.0170749109048646
311,0.560398131326806
312,0.0175292321608692
313,0.30990650149285
314,0.066927653450912
315,0.0594677780862655
316,0.0733953314782633
317,0.379461565176684
318,0.00840157472574791
319,0.0199382164001809
320,0.0836234060942084
321,0.0994976382131326
322,0.0224735281571592
323,0.019680709419918
324,0.0101069606074789
325,0.0892449282456563
326,0.0101221193917703
327,0.012966475233209
328,0.00873984772900383
329,0.0345445409488470
330,0.00856342486869428
331,0.0188077185525368
332,0.0188656253746079
333,0.01540967909217
334,0.033649615912833
335,0.0369544703532309
336,0.0523258659839287
337,0.0152820234096228
338,0.369968140001871
339,0.048927882092601
340,0.0159097368189213
341,0.00539957894136988
342,0.0131565746190500
343,0.0238064765706479
344,0.038545989750206
345,0.03550771986219
346,0.0136211103048071
347,0.38530871094489
348,0.136473788281706
349,0.0176309485923988
350,0.0108579808212172
351,0.0611928422278857
352,0.0451763519775033
353,0.00487725131360909
354,0.0884304601847238
355,0.0134407297093054
356,0.00622086505491923
357,0.63605010459809
358,0.0061601386638156
359,0.0330274910772729
360,0.204211020967766
361,0.0235022983057705
362,0.0107290300524394
363,0.00659963577729057
364,0.0170494264445633
365,0.118631185680234
366,0.0658796169338665
367,0.0218010311379018
368,0.0609710593564252
369,0.013605286268143
370,0.391599413689282
371,0.0138082562468601
372,0.119464421386129
373,0.0102973886299638
374,0.00959042816928093
375,0.0252474401366037
376,0.00733245481193456
377,0.0165945016578991
378,0.00760882003799505
379,0.0148681828107275
380,0.0153790217336022
381,0.0123384012532057
382,0.0154389416769639
383,0.0580458925443063
384,0.177228555673404
385,0.00767007351926436
386,0.00877111997341974
387,0.00532275783213301
388,0.0158388584674914
389,0.0274777889486076
390,0.0156253677291233
391,0.00489402274267914
392,0.0103137636359441
393,0.0182383217709458
394,0.0848442878222974
395,0.00947776354042085
396,0.00521642149297948
397,0.0856735944578281
398,0.119347908780763
399,0.0084397971226943
400,0.0239669753633005
401,0.00784964331783391
402,0.00780837150739634
403,0.0186122743938449
404,0.00514311139690037
405,0.755895238095238
406,0.754912467181467
407,0.0187817466349877
408,0.0522725732761181
409,0.02891690963111
410,0.0160239234670101
411,0.0204430305337644
412,0.0251304064194755
413,0.09023557075947
414,0.0137421478009251
415,0.00788730677828096
416,0.149966117021233
417,0.113943254029112
418,0.0306579240851309
419,0.008357714785703
420,0.0181647966219753
421,0.00949393286671445
422,0.00708902602447636
423,0.0241728379035865
424,0.00727264721785553
425,0.00669794006351554
426,0.00841219673641151
427,0.0253776764169432
428,0.0134952700534958
429,0.107352185505803
430,0.0117008801295095
431,0.235409673513139
432,0.00723271469977026
433,0.0124027358097698
434,0.0141691482780082
435,0.0328981786768029
436,0.031286336652796
437,0.0543155732281765
438,0.0777522279238912
439,0.00943095834966152
440,0.0275292305177537
441,0.0225816450937197
442,0.0304208085892479
443,0.0300708314373038
444,0.00680832297724424
445,0.0510957967795654
446,0.183949564504815
447,0.0112562442872065
448,0.061078342296635
449,0.0462082558705131
450,0.00619735818330443
451,0.0264771643911735
452,0.00630633902225286
453,0.0745510810680113
454,0.0165038295215124
455,0.0615022667462537
456,0.022312354575893
457,0.0548156806032385
458,0.0107004639014552
459,0.0699397351405341
460,0.0131180192583521
461,0.0170582230820217
462,0.0992763049241843
463,0.0112420743072107
464,0.0820045951193974
465,0.0346611885873022
466,0.00609670374635011
467,0.008945935093666
468,0.0174048059934486
469,0.00758400178136654
470,0.160962356573284
471,0.00610974957658789
472,0.0090693072149421
473,0.397719002015721
474,0.0391166052843865
475,0.0191951405951228
476,0.00925257317467345
477,0.0149752001297940
478,0.0123417193072778
479,0.0476509366435906
480,0.0117596878331252
481,0.0515928805416915
482,0.00693205552833402
483,0.0449385895791608
484,0.103095590096383
485,0.00570246485509933
486,0.200200054372340
487,0.0408835166456702
488,0.063701151020078
489,0.209456102720846
490,0.0374241174974537
491,0.00957305391587194
492,0.0251353756201959
493,0.473501576039454
494,0.0160244841140620
495,0.251359225484889
496,0.0172475090940164
497,0.0118401616893955
498,0.0160238662206918
499,0.0571274713530907
500,0.0160951332879757
501,0.0161429882205711
502,0.0180503598446395
503,0.0294006878609724
504,0.0139336718530468
505,0.00824706075143652
506,0.182890404853609
507,0.0448662689035679
508,0.00676830922476304
509,0.00618420404743288
510,0.0123533852664168
511,0.0174438194689155
512,0.212484070276925
513,0.0592747461612209
514,0.0284311280109376
515,0.0147528774593716
516,0.390603862642175
517,0.00802525836592272
518,0.0105260312348331
519,0.00614848048868475
520,0.0153091079368039
521,0.0128877555343771
522,0.00818945656396046
523,0.0777853563693696
524,0.0442581346394287
525,0.0617569277222935
526,0.515968652248307
527,0.0905106553310004
528,0.00978388893991602
529,0.300430921065828
530,0.0178794932723375
531,0.0141961361796496
532,0.00590718444430455
533,0.0166169814344439
534,0.0061187677733223
535,0.0128171467296613
536,0.00688991380853321
537,0.0110632074311764
538,0.0525206003019891
539,0.0193593142875301
540,0.0072646447155284
541,0.0155464781926462
542,0.0230038574583507
543,0.0578703525358649
544,0.0972858646912526
545,0.0187923200241169
546,0.0079098476940159
547,0.0779387671663087
548,0.00839591623017634
549,0.00518554776017039
550,0.155586126758307
551,0.214182809099054
552,0.151511603466305
553,0.0136813273916047
554,0.00930185451405895
555,0.121376668463959
556,0.0183233917997118
557,0.0229617599243502
558,0.0236211334246897
559,0.082385889715809
560,0.0486901582589165
561,0.00610520269305959
562,0.0141470385738139
563,0.0823058843866304
564,0.0518675491794869
565,0.0870823261040086
566,0.0117098514554779
567,0.0071938170346496
568,0.0195953628869979
569,0.364612201173418
570,0.0511985468501526
571,0.0759314392239569
572,0.0143897879780293
573,0.0151152462007630
574,0.0886498955335535
575,0.084257131725907
576,0.00699034338284697
577,0.070113280840124
578,0.00974135467145077
579,0.095346405046414
580,0.00797528681156257
581,0.0117525700552706
582,0.0122028720534652
583,0.00679028202652843
584,0.0174847291852843
585,0.0255497982919322
586,0.00876521317833791
587,0.0152457273600276
588,0.0612829248337565
589,0.0177198342974210
590,0.0108791508734116
591,0.135594374660899
592,0.0157294748085871
593,0.0212747705147163
594,0.0107764156240696
595,0.192041072521280
596,0.0289157744262237
597,0.0125763420967426
598,0.032703212323682
599,0.0200470157565936
600,0.0111023559553769
601,0.0098646600847711
602,0.0298706399252236
603,0.0151964625381193
604,0.0168623341678149
605,0.090385475088815
606,0.0141968567541483
607,0.119350165403424
608,0.0218993541770964
609,0.409140435421565
610,0.0199832275423278
611,0.0386365862827991
612,0.00852111492326151
613,0.0154033148867990
614,0.0253010632997909
615,0.0313956164698317
616,0.00720930441990688
617,0.128554842008826
618,0.012722551160881
619,0.0166336903596146
620,0.0200311715773277
621,0.00672886022980764
622,0.0346166746509207
623,0.0199093777454865
624,0.0238392395230160
625,0.0722262327404396
626,0.534600105644825
627,0.107674821582116
628,0.0155343171213208
629,0.0106981357842808
630,0.123235527494156
631,0.0097933534481264
632,0.0233299920592148
633,0.0080501012941984
634,0.04295862804382
635,0.131094628203214
636,0.00585825422818422
637,0.0108735343458369
638,0.0156275817832461
639,0.083447966553199
640,0.00755162325074775
641,0.0180607224611101
642,0.384764209820632
643,0.0964627108784354
644,0.537506437457866
645,0.0714641099037785
646,0.231535885042706
647,0.0126290545774902
648,0.0855375087369753
649,0.00606226554239177
650,0.00959436016608403
651,0.36934161811991
652,0.0145486792166707
653,0.0330046446527714
654,0.356789773493386
655,0.0115102496378313
656,0.0165105444229207
657,0.0104600520764178
658,0.00924973557894673
659,0.0832288873262443
660,0.107644113001316
661,0.029137975521679
662,0.338976539081634
663,0.102137543763381
664,0.0969706190068714
665,0.410460955968315
666,0.00511063434940472
667,0.015237647939723
668,0.0875928881716804
669,0.463595978079588
670,0.03276956214245
671,0.0101166956617862
672,0.0807315467168444
673,0.0356877223777541
674,0.00676213590903007
675,0.488900776359006
676,0.141247033092915
677,0.0346626792049511
678,0.0247129174714921
679,0.025825560899192
680,0.165048753123265
681,0.0293406686299035
682,0.0169805385715840
683,0.0482256721085073
684,0.0137496866875436
685,0.0676363410914668
686,0.00510697908058927
687,0.00758241053847996
688,0.00719386198503769
689,0.0994855470892533
690,0.0206949955368484
691,0.0397859592643039
692,0.322487278263851
693,0.0233472613111762
694,0.04427345108164
695,0.0399715653044022
696,0.0164688470077510
697,0.00553559746934583
698,0.0281690299643591
699,0.321013965736513
700,0.0150090185879123
701,0.00692062029739953
702,0.232875806738033
703,0.118659727329761
704,0.399126807100751
705,0.0181355604862087
706,0.00996505749822004
707,0.0265267444200894
708,0.0146468639758601
709,0.0125609374705406
710,0.0101034036173224
711,0.041839499699483
712,0.126029453702481
713,0.0182847274205108
714,0.0108934831618807
715,0.0105805439817178
716,0.40787734630526
717,0.00823151502743068
718,0.0309578303425547
719,0.0224930118610086
720,0.00540521922267387
721,0.0205307392469556
722,0.0162051077344834
723,0.0436099934764827
724,0.0121129730152787
725,0.135410805864594
726,0.0187099408340956
727,0.0145205518210025
728,0.028725521261949
729,0.0798396400464811
730,0.468772558005311
731,0.0284635825204290
732,0.0216395078573466
733,0.00798553666762729
734,0.0141085384321743
735,0.0793112097913927
736,0.024555193080982
737,0.065494561558062
738,0.0894670919066553
739,0.0232323102962956
740,0.00823104716498476
741,0.0152776971346912
742,0.0127058542435566
743,0.0498366919692894
744,0.0171964291303088
745,0.0105386091567156
746,0.0392996915011599
747,0.00975406419751592
748,0.0337000666906846
749,0.0242650069855241
750,0.0646223230084052
751,0.142203471519585
752,0.00608624567795205
753,0.0101165090394170
754,0.0059032257083787
755,0.0354951506733502
756,0.0149342871151272
757,0.0311932594251331
758,0.0144201925013387
759,0.0112618240041352
760,0.0113679595297198
761,0.0102355017046689
762,0.0397772781345349
763,0.0992732887145605
764,0.0070866613383249
765,0.0194992588445991
766,0.060638732595173
767,0.00999228962539959
768,0.0626980276784038
769,0.0117313317699630
770,0.140948341293579
771,0.00905912715312535
772,0.140734925472906
773,0.105245955495195
774,0.0116483703990932
775,0.0465075045494025
776,0.0174855782464114
777,0.0941659922768622
778,0.0130469064683512
779,0.0126785395748746
780,0.38819777493501
781,0.112752452294940
782,0.0176447080316388
783,0.013647576435064
784,0.115040996166872
785,0.018250372077134
786,0.121109276890129
787,0.0417957989843831
788,0.0292569508824886
789,0.0878924955396248
790,0.134202936270349
791,0.0188090948147226
792,0.255451964826845
793,0.154537936982224
794,0.0166517748197607
795,0.270022241249959
796,0.00509914860696042
797,0.0912349914830272
798,0.0221597709473601
799,0.449904597856554
800,0.0174565962976956
801,0.0140866917430405
802,0.0151421015969635
803,0.0494506713056485
804,0.0148363831398112
805,0.306988288285512
806,0.0169008665796419
807,0.00809092572643171
808,0.102659178433104
809,0.0354768622303941
810,0.0462611251521744
811,0.0369284247377855
812,0.0280004830375272
813,0.0300871629519921
814,0.0135201064535631
815,0.0949789063505268
816,0.0316591123133052
817,0.00592420929081082
818,0.0251863818369212
819,0.0072054374876527
820,0.0555379397229491
821,0.0140253694122754
822,0.264051620802212
823,0.0083999042144639
824,0.0161849505965048
825,0.0141880365409560
826,0.0213224190343189
827,0.0212435105467286
828,0.0190331278227932
829,0.0164986928219178
830,0.0169802287396504
831,0.171512496806315
832,0.0222562559812692
833,0.205722506965237
834,0.010976647145537
835,0.0525610176725423
836,0.0220230958712563
837,0.122356221347759
838,0.0182896993727765
839,0.0794775554056866
840,0.363368785068070
841,0.120029432798609
842,0.0510396601515163
843,0.156666235553201
844,0.05713014148904
845,0.584881573956118
846,0.686731009116143
847,0.0154744618649865
848,0.0089896986800275
849,0.179560384182077
850,0.0182983944504943
851,0.0343978627240167
852,0.0145191830379400
853,0.0824643814615627
854,0.0189418183553991
855,0.00521880603902893
856,0.0253019840166395
857,0.0272925717413572
858,0.0228221243761608
859,0.0057417074001675
860,0.0420782695533119
861,0.29113794031734
862,0.00538281494692231
863,0.0114045257783965
864,0.018805041306625
865,0.00874963696939947
866,0.00802237311564923
867,0.0063491196354602
868,0.0984679065266305
869,0.034136363307683
870,0.0061477671915272
871,0.0109412929983095
872,0.0382980060767531
873,0.00699103586784603
874,0.0069502863539328
875,0.00824293987260926
876,0.0298177756500486
877,0.0178201995974985
878,0.0186166439988838
879,0.00533924132836183
880,0.0477809141701694
881,0.0138182278269630
882,0.0634276157662902
883,0.115849531571774
884,0.0363350343123815
885,0.00575850947594914
886,0.022728196356211
887,0.0698094860483897
888,0.432909311280999
889,0.0604666453181779
890,0.0462256696081933
891,0.0102033982884799
892,0.0105122810149348
893,0.672822780752712
894,0.768913530310343
895,0.0212456691530466
896,0.0178027517526821
897,0.0155914761468401
898,0.00567023334088413
899,0.0386015023059787
900,0.00634425446624559
901,0.0753930548710707
902,0.0233532355540212
903,0.010893592455589
904,0.0102462802455461
905,0.00775843496042253
906,0.0161686911288691
907,0.0768398912742745
908,0.203965266487117
909,0.0529376234114608
910,0.0214002252569709
911,0.0276390624278963
912,0.0405867703249924
913,0.0053416853932028
914,0.0155460520109106
915,0.0395424440626114
916,0.0183542040798587
917,0.0168932274703216
918,0.00812543770428716
919,0.0237881418449805
920,0.0219331601605717
921,0.0579989891972115
922,0.0832804000198394
923,0.110070693791506
924,0.0200307699412953
925,0.0119858049465538
926,0.0667005611920905
927,0.0492412070583481
928,0.0169363997163573
929,0.0345887918704639
930,0.257061519579689
931,0.268790276174029
932,0.0190420907497259
933,0.0207623208815793
934,0.0553682143011636
935,0.00798075320255619
936,0.00578275501198065
937,0.00686436304787369
938,0.0119568135151437
939,0.0313697025933846
940,0.00693374723035316
941,0.0865981612129832
942,0.00622430214065563
943,0.0995934392628831
944,0.217687216603884
945,0.0133494802032139
946,0.017109611634695
947,0.0523044712667131
948,0.0130520760256049
949,0.0157065944962395
950,0.0143514187975489
951,0.00660204339770541
952,0.0862428958880556
953,0.0688611974369784
954,0.00760098190271169
955,0.118188576193568
956,0.0638923965905938
957,0.0150558222650322
958,0.0215733604692435
959,0.0128148111534202
960,0.0154926200409562
961,0.015850992098038
962,0.00962253319005775
963,0.00594647766353141
964,0.0115852894842263
965,0.0186914941582757
966,0.0348783505198020
967,0.0567360820992683
968,0.0417055018134181
969,0.247035141067017
970,0.319938877285645
971,0.0114043206818179
972,0.353225704364643
973,0.0225492215579853
974,0.0673853147159177
975,0.00818783795159787
976,0.0252784603512463
977,0.0799056714462104
978,0.0385021801780134
979,0.0509808156793213
980,0.673816253183962
981,0.00635900546940428
982,0.0077517508159594
983,0.0200626716473968
984,0.0239573539795737
985,0.0261695584322264
986,0.304820090540321
987,0.00953462111264316
988,0.0104190673051690
989,0.0195031033916126
990,0.0298127131861738
991,0.0162778001225893
992,0.00552781883699263
993,0.0107530382262274
994,0.0240565009400568
995,0.00723957312111689
996,0.290145092968836
997,0.00808786767656656
998,0.0193735075325324
999,0.0279334588526602
1000,0.0129069823093976
1001,0.00567107964942212
1002,0.0802382011835239
1003,0.0201356582307554
1004,0.0170650801793458
1005,0.0741362942002573
1006,0.0148979037679952
1007,0.0427671451814176
1008,0.0110363602825582
1009,0.0121418780092342
1010,0.0101651096745610
1011,0.0219070767629481
1012,0.0149050170363358
1013,0.0181649971890628
1014,0.0821834769865555
1015,0.0128699169426534
1016,0.128617318911446
1017,0.00709892966759002
1018,0.343992142174046
1019,0.0189122581157303
1020,0.00608996578159715
1021,0.0157315546672071
1022,0.0550379351247471
1023,0.0213053343178558
1024,0.292372896745631
1025,0.0128313000789774
1026,0.00936022634017364
1027,0.0195589123600738
1028,0.0154665882969110
1029,0.00595108742433779
1030,0.0103064577595292
1031,0.0137477525046248
1032,0.0702698033830269
1033,0.0359716343803069
1034,0.0267638281689641
1035,0.00603237736504441
1036,0.0176335420827744
1037,0.0172547250724178
1038,0.00938558211679932
1039,0.0109073455488250
1040,0.00562678382783124
1041,0.0644571331598479
1042,0.412831663705193
1043,0.0155690763845012
1044,0.0373411350458548
1045,0.0186412479066441
1046,0.0165703006093546
1047,0.0180713174466158
1048,0.0179390146788154
1049,0.0237414695482816
1050,0.0175118847176236
1051,0.0153262449609425
1052,0.0430962387247439
1053,0.167247048573067
1054,0.00650501688157285
1055,0.0772592845276029
1056,0.00619841279811535
1057,0.00604396902391056
1058,0.0204738397956007
1059,0.0987204690824553
1060,0.0363624034104356
1061,0.0913579510069619
1062,0.0429704214430439
1063,0.0142145357288972
1064,0.0168640686130692
1065,0.158285048595079
1066,0.0253693156984070
1067,0.0234964310773829
1068,0.00693135592366057
1069,0.0135502422623633
1070,0.0123670822554482
1071,0.0129426677003968
1072,0.0713187306818854
1073,0.447010577358849
1074,0.0185205770994412
1075,0.0165389468972035
1076,0.0664623616445339
1077,0.0376665250661563
1078,0.0105965876393016
1079,0.180760212189556
1080,0.0318892337569558
1081,0.0266687314108850
1082,0.207800925176721
1083,0.0172999462938295
1084,0.0277371320259386
1085,0.0191690190632855
1086,0.0109402783409963
1087,0.0226073018319657
1088,0.0827355918361028
1089,0.41635549758749
1090,0.00816638436298544
1091,0.0112370093554295
1092,0.014631969679554
1093,0.0771191895733255
1094,0.0135700696933869
1095,0.150037526834861
1096,0.0677257448206625
1097,0.0473327056466004
1098,0.170332750409005
1099,0.131820575336641
1100,0.0441278694693088
1101,0.0194932576855131
1102,0.0138713035537781
1103,0.0191489001212217
1104,0.00629915416412038
1105,0.0441331438512051
1106,0.0295363172099272
1107,0.0228819070215562
1108,0.118872897899430
1109,0.0643117217824861
1110,0.0165908424284480
1111,0.0279675451728060
1112,0.0150935326088122
1113,0.015877511888894
1114,0.0244879359187560
1115,0.0127297574958305
1116,0.0185831603302866
1117,0.0316103168254740
1118,0.259387887123425
1119,0.0140146205831029
1120,0.0207977146191054
1121,0.0284357501807176
1122,0.0073548846320726
1123,0.0172706809304916
1124,0.124145275462283
1125,0.0135368284232190
1126,0.0895971297545929
1127,0.0106052748231974
1128,0.300867206586836
1129,0.0201587878421714
1130,0.0314779790759221
1131,0.0136415379482352
1132,0.473170597363686
1133,0.0449529076296221
1134,0.0883956631514538
1135,0.146649727994121
1136,0.0260734966033732
1137,0.0189214704848478
1138,0.0133720560421013
1139,0.0152329685354854
1140,0.013698721839893
1141,0.0181411819633668
1142,0.0117614194396185
1143,0.0944309434015905
1144,0.367982732440209
1145,0.0287274048134458
1146,0.0285632762588143
1147,0.0537144578311687
1148,0.0178670230376459
1149,0.0219049271561562
1150,0.0131380759650395
1151,0.0181503046344066
1152,0.0739756718399765
1153,0.00824967430494486
1154,0.0234439459384449
1155,0.072588609678413
1156,0.0156540185801444
1157,0.426301980666188
1158,0.544841813897087
1159,0.0700892126011886
1160,0.0108532764035271
1161,0.194363077679503
1162,0.0353280801619696
1163,0.0376596564078096
1164,0.0384683071074555
1165,0.0457961045112893
1166,0.0261089661611939
1167,0.295329559535485
1168,0.0110211196613411
1169,0.0184011820157220
1170,0.0178461541722664
1171,0.385404926009893
1172,0.0205017494934773
1173,0.0333989957564613
1174,0.0152649849164966
1175,0.0823560885060583
1176,0.410644321169833
1177,0.520722419776066
1178,0.213810219917622
1179,0.0159374171817758
1180,0.136601000569557
1181,0.448564052179808
1182,0.0307027313463341
1183,0.0488764778814883
1184,0.185328139625865
1185,0.0321522742021594
1186,0.0875688747231546
1187,0.0783061063661722
1188,0.707808524423564
1189,0.0601046920792518
1190,0.00637300957588139
1191,0.482021428571428
1192,0.00659763654381128
1193,0.496057301684693
1194,0.0270238047081186
1195,0.110266351322273
1196,0.00875663637195347
1197,0.00834291437049203
1198,0.0128391607482995
1199,0.105086651590085
1200,0.0436529361312764
1201,0.0418941461829216
1202,0.00788890441993838
1203,0.00523767773565967
1204,0.00580951461627499
1205,0.0213446193135445
1206,0.00801108078079655
1207,0.616905897528507
1208,0.0214805688811261
1209,0.0850420717331359
1210,0.0161071968507099
1211,0.090316418612766
1212,0.0680540508262004
1213,0.00519139594987205
1214,0.00670210377251122
1215,0.819992689351992
1216,0.0236441609725244
1217,0.0660695079207409
1218,0.00540633064604486
1219,0.104586569308371
1220,0.017725096238832
1221,0.0516878645043516
1222,0.0622318741723876
1223,0.178895006987258
1224,0.00982555577325166
1225,0.0596576467454038
1226,0.0110341863691786
1227,0.00632248500985638
1228,0.048511707805278
1229,0.360146630735591
1230,0.619738411000521
1231,0.0116164691370673
1232,0.0695936086709482
1233,0.0189461919549929
1234,0.74911181354562
1235,0.911366666666667
1236,0.00816230270252586
1237,0.0794006920806995
1238,0.500272982712096
1239,0.0523418358300802
1240,0.0162851217847488
1241,0.00679607871730431
1242,0.0330943474299994
1243,0.0143395285610445
1244,0.0235548875479094
1245,0.0441851458860785
1246,0.183675997095080
1247,0.0212356478067827
1248,0.00629813021638235
1249,0.0886177446108527
1250,0.0189760709032978
1251,0.292139395285902
1252,0.0732530345347017
1253,0.00707823657491902
1254,0.119835268410500
1255,0.0252039950246227
1256,0.0896876416364928
1257,0.0198224447085441
1258,0.0142913314519031
1259,0.0106840920839512
1260,0.197168394626284
1261,0.0231043779392201
1262,0.111894873552972
1263,0.08018927556549
1264,0.0120746196292693
1265,0.00727637738990983
1266,0.0409295143398079
1267,0.0705449779637331
1268,0.0846949889590278
1269,0.0203209407953624
